Key,Value
1,0.00423668866641576
2,0.0009266137644338773
3,0.003793558739620965
4,0.0039899258997833035
5,0.0024043400603705654
6,0.0032026534383447144
7,0.004150579095496322
8,0.0023381378642189153
9,0.0036585518096825926
10,0.003981845456988043
11,0.0037142962819549357
12,0.0029130072722879908
13,0.00419054712434928
14,0.004172195443879151
15,0.0037186656567285395
16,0.003934244097251313
17,0.004214017049987773
18,0.0038968860619027347
19,0.0037478069487822895
20,0.0038114957158470937
21,0.003980479852268164
22,0.004072493772484456
23,0.003634251345633179
24,0.003766085315114576
25,0.004191208962246994
26,0.0040300817721210585
27,0.00224901528914556
28,0.004008738677300133
29,0.003842858861989076
30,0.002068756655759063
31,0.003325562708825608
32,0.0037935914828269228
33,0.004170774370342462
34,0.003827664975378145
35,0.00413788585315097
36,0.004223813136246174
37,0.004150708195137218
38,0.003568058177940137
39,0.0040838667674259884
40,0.0038864968050758824
41,0.004007767581911495
42,0.004168750592599395
43,0.003973344644056313
44,0.0029049001862085106
45,0.004088477701608742
46,0.0028480225326202153
47,0.003983831163606631
48,0.0042486035531824
49,0.004171850355116307
50,0.004237391784572006
51,0.0038657737813121698
52,0.003698054343709147
53,0.003934020958451167
54,0.0033818831926724583
55,0.004051341584023052
56,0.004093091365322759
57,0.0032890246391911967
58,0.003100121101523066
59,0.002699681570926186
60,0.0038194026141948854
61,0.00427315397896097
62,0.004093054438400152
63,0.004076905129064562
64,0.003563067435324966
65,0.004202309713319609
66,0.004025331671566291
67,0.003843670812481793
68,0.004253967275462003
69,0.003975845745796884
70,0.003987417764591527
71,0.0040827881759650285
72,0.0040580483410803
73,0.003700903593420563
74,0.0040305824718674535
75,0.004193111320790157
76,0.004134817350400658
77,0.0040278679543111345
78,0.004000800282880935
79,0.004265081652156964
80,0.00419557237604053
81,0.003942390304699539
82,0.004129894434011697
83,0.00391778619961384
84,0.0026567553737459307
85,0.004012618025227182
86,0.00391551245728738
87,0.00423215367648678
88,0.004132061682245923
89,0.004258572935561414
90,0.004182643318366033
91,0.004070869311771694
92,0.004037297013638414
93,0.003855606876375026
94,0.0037760991466612146
95,0.004232482384260685
96,0.003177591883982949
97,0.004191248953796945
98,0.0036907044953518077
99,0.001140799992141425
100,0.004171510636230176
101,0.0035802204975998383
102,0.003938877297789574
103,0.0005697765375346273
104,0.0005958031650829785
105,0.0009543468235173456
106,0.003920161940085624
107,0.004253392886308693
108,0.00376470259405751
109,0.002979349154142836
110,0.0007271139281920431
111,0.00231603002695421
112,0.004097739715487346
113,0.004090590760939597
114,0.004076850793484463
115,0.003521959271109073
116,0.003998203061149793
117,0.003993229599417661
118,0.0032985208565946803
119,0.003921183042930236
120,0.00287420131924686
121,0.003964775930983335
122,0.003743416316828943
123,0.003968901864619862
124,0.003898381364190283
125,0.004009249394698577
126,0.0039142821329219
127,0.003913145553669707
128,0.003018175424439499
129,0.0040882472770953256
130,0.004067096255624766
131,0.003763976276777254
132,0.004322648296552008
133,0.003916265319064105
134,0.003937864800185712
135,0.003950583651203385
136,0.0037017198309125866
137,0.004258710308257493
138,0.004347234242900563
139,0.00373064536730928
140,0.004235013462051165
141,0.004209513622450326
142,0.00410511681978711
143,0.004118559741900145
144,0.004239010303059989
145,0.004203597570474917
146,0.004134438012494173
147,0.003794235380450237
148,0.004190237863430188
149,0.003782952137417777
150,0.0037417012786041875
151,0.004055873059312164
152,0.003983580014897533
153,0.0032567310547520017
154,0.002626493423366213
155,0.0039923460356529
156,0.0034204184869183318
157,0.003987431042552678
158,0.004025149705554378
159,0.004059579525301371
160,0.003930898212481472
161,0.004303177067667028
162,0.004182700996368811
163,0.0042008697861501835
164,0.004238870675004948
165,0.003986037976192425
166,0.004064053382338045
167,0.0039173442687748155
168,0.004117572878814824
169,0.003994311483513237
170,0.00437540723141506
171,0.0037836782946866344
172,0.003105634439657819
173,0.003820045985535481
174,0.0039109713623450325
175,0.0035821537706472112
176,0.0027961790923979476
177,0.0040471055572724535
178,0.003625136635158951
179,0.004098219263577569
180,0.0039191994241091375
181,0.00424309305162296
182,0.00386578772336243
183,0.003660436654548452
184,0.002515992242381984
185,0.003909647223425278
186,0.004234660851554332
187,0.003089283840883369
188,0.004190941298674792
189,0.003999933180353503
190,0.0034529939084659116
191,0.0038885776180549937
192,0.0037776777403840923
193,0.003869529431845818
194,0.003389781810292458
195,0.004081524052754047
196,0.004055430539742209
197,0.004097566244299339
198,0.004092401325508384
199,0.0006775594089921212
200,0.0036323898749302656
201,0.0035743475674688712
202,0.003660693244984518
203,0.003824856463666503
204,0.0025300525511953186
205,0.003915825663686185
206,0.0036803731853656467
207,0.0032074222015500047
208,0.003876154228396942
209,0.004012804568023955
210,0.004013258181214777
211,0.004141808443364186
212,0.0038194587827517622
213,0.0038950183161994023
214,0.003210112157068714
215,0.003954598547858013
216,0.00412213504311513
217,0.0038547430251895764
218,0.0038973264030566545
219,0.0039030320097967145
220,0.0037919441090904353
221,0.0038857534669470826
222,0.0037970199983227695
223,0.0041320604030425315
224,0.003951074679706345
225,0.004180244130136928
226,0.004120546239241101
227,0.003929009789680384
228,0.004146508909268947
229,0.004171091502481969
230,0.004231237050042445
231,0.004290268480050536
232,0.00420460048304751
233,0.004202242577937722
234,0.004205974764891843
235,0.003930812707888366
236,0.004231589769138313
237,0.004250321803892674
238,0.004102749062694461
239,0.004109747966754923
240,0.0032822824484109747
241,0.0038574198545695882
242,0.003902739876639115
243,0.00400119574856916
244,0.004202412531461485
245,0.0031217833407055843
246,0.0042380222671394565
247,0.004006585073503971
248,0.003811185841778143
249,0.0042713812503970576
250,0.0038300023085869567
251,0.003086987209343762
252,0.003899265321724892
253,0.0026207169954661244
254,0.003954962324018227
255,0.0042070736734052825
256,0.004110786348204811
257,0.0038188297054943606
258,0.004078305661410528
259,0.0038127133405359546
260,0.004117132975956084
261,0.004139981114939075
262,0.004088360539340299
263,0.004175046258894934
265,0.004399703313996317
264,0.0038492977139400974
