Key,Value
1,0.004230901007858403
2,0.0010961347360039866
3,0.0037808185414187853
4,0.004056746317399857
5,0.002408863133626276
6,0.00304885785206078
7,0.004224321298116515
8,0.0021697881368433936
9,0.003682704909607103
10,0.004056165242452461
11,0.003642712203937174
12,0.0027873312912132823
13,0.004189504789115339
14,0.00421548208236806
15,0.003671922644756299
16,0.0038779810610833324
17,0.004220718517350898
18,0.003957459443561785
19,0.00363918167926397
20,0.0038988790902568958
21,0.003959235854301642
22,0.003952547694404798
23,0.003664972022507026
24,0.003814353798049193
25,0.004150455010674766
26,0.003984717597434552
27,0.002100301359697312
28,0.003884130841765753
29,0.0038288466414509313
30,0.0019831641825791
31,0.003405411485736963
32,0.00380770460729074
33,0.00421326070181342
34,0.0038164628626007136
35,0.004165644168445964
36,0.0041980492167301596
37,0.004272119652910408
38,0.0035964220038491195
39,0.004123851699327551
40,0.003915785318031737
41,0.0040862698823778965
42,0.004156217073478046
43,0.003916726309930049
44,0.002953355196611468
45,0.0040570917700370095
46,0.002929026563439744
47,0.004000867501251936
48,0.004260474373687084
49,0.004131747590102704
50,0.004242280026004246
51,0.00391146592949745
52,0.0036659473901215376
53,0.003968817664744693
54,0.0033165866146310204
55,0.004068900625860621
56,0.00399910308885288
57,0.003406095310861623
58,0.0029807353549851116
59,0.0024269238120876724
60,0.003924424580483022
61,0.004280822480449234
62,0.0040051792183477064
63,0.004064687369283925
64,0.0034966240135675323
65,0.00424530599197314
66,0.004124186188690809
67,0.0038315057848610353
68,0.0042917146579225796
69,0.004019965431208694
70,0.003978223611114486
71,0.004048323947021094
72,0.004128787003263452
73,0.0036657620152769537
74,0.00411425927832537
75,0.00423247550118406
76,0.004174736855696047
77,0.003998290434175451
78,0.0039571768362629016
79,0.004311118481444487
80,0.004214775149282044
81,0.003908109063739218
82,0.0041267624814196255
83,0.003907861240118419
84,0.0025522830695785385
85,0.004064472274516908
86,0.0038712029972720113
87,0.00431857282927964
88,0.004120901831419783
89,0.004369285885640667
90,0.004151573264978479
91,0.004044419186940088
92,0.004067001924170578
93,0.003747067727134864
94,0.00371782789501107
95,0.0041576737707133445
96,0.003145649446544922
97,0.004185044751200052
98,0.0036694965741294904
99,0.0012022450309749047
100,0.004167623200282727
101,0.003598697939029375
102,0.004036147415699309
103,0.0005696923661571032
104,0.0005696923661571032
105,0.0010123502289240284
106,0.003933254388409983
107,0.004184540689452136
108,0.0038926161447306864
109,0.002795848823685181
110,0.0006562963379316018
111,0.002489076552954344
112,0.0042327793760748
113,0.0040566015345148984
114,0.004096259478519475
115,0.0034041930915951475
116,0.004003452140463854
117,0.003995296763006434
118,0.003194077490383882
119,0.003879325674197228
120,0.002681903072921767
121,0.003956963036095774
122,0.0036130476352107597
123,0.0039769065704356515
124,0.0038841362840831683
125,0.003945404681349694
126,0.004018741864928017
127,0.003880798079885795
128,0.002921524664187314
129,0.004106669208696204
130,0.004051612342191658
131,0.0038237833786108726
132,0.004278779100853489
133,0.004017452612195483
134,0.003949773582277197
135,0.003924771817537546
136,0.00383986003511464
137,0.004217181615505299
138,0.004335179651781948
139,0.0038021188793137526
140,0.004315126804035461
141,0.00427947394587205
142,0.004147832672645391
143,0.004114530474652217
144,0.004067942343948304
145,0.004194643629842759
146,0.003998096565296327
147,0.0038721511096273475
148,0.004260636071455869
149,0.0038654024623738514
150,0.0037905314626569733
151,0.0040391350931646645
152,0.0038809179734041075
153,0.003108699251598447
154,0.002445994326563394
155,0.003958543626415884
156,0.003593341380538585
157,0.003944749185411883
158,0.004109715477493165
159,0.003974154839813504
160,0.0038970539382448066
161,0.004274286155864392
162,0.004272247361730644
163,0.004186572433185374
164,0.004293790235354307
165,0.004078556878049766
166,0.004071012208614634
167,0.0038717950400947183
168,0.0041041749238672764
169,0.003881855712510265
170,0.0043499586165224
171,0.0037738138734162356
172,0.0029216350374029684
173,0.00392246522527867
174,0.003922432879723042
175,0.0036057618147679934
176,0.0027125155904655497
177,0.004093688505664764
178,0.0036948360117449956
179,0.0041843958072484595
180,0.003851509702478548
181,0.004274550182636309
182,0.0038804069663692935
183,0.003613108067837337
184,0.0027423311413271056
185,0.003964151147270447
186,0.004387152912496725
187,0.0029822208024237345
188,0.004250903342939672
189,0.004059557561616109
190,0.003416629274319541
191,0.003861850930725164
192,0.0037721015183096326
193,0.0039062692461105455
194,0.0033082194862603166
195,0.004118521819680406
196,0.0040210053974575385
197,0.004096082330265949
198,0.004088302018702348
199,0.0007783685667792175
200,0.0037077988031259113
201,0.00361341656344712
202,0.0036526520928429618
203,0.0037481642848859274
204,0.0022679827066092832
205,0.004012726548651748
206,0.003795628476478857
207,0.0031403405347707244
208,0.003863504835512549
209,0.0040739244705400406
210,0.0040707365180776564
211,0.004006092528389826
212,0.0037739204244182584
213,0.0039709024660659975
214,0.0033743016221917687
215,0.004009337659702854
216,0.004153180270143341
217,0.003885789186431879
218,0.003892285955707144
219,0.003902875182719125
220,0.0038125275313110147
221,0.003743304652066402
222,0.0038738085497336174
223,0.004153494671153073
224,0.00389827979460104
225,0.004169346014260481
226,0.004182005900634266
227,0.004126489907580108
228,0.004262405214303492
229,0.00420925805190669
230,0.00423247550118406
231,0.004282695127561741
232,0.004126737180768282
233,0.004220705235516437
234,0.004305714591255415
235,0.003957196037583919
236,0.004364792522573518
237,0.004261340394429539
238,0.004156516343111357
239,0.004108549583892406
240,0.0032047677771959064
241,0.003920114280793418
242,0.003932085378628692
243,0.004027978463719431
244,0.004163549557893512
245,0.003179251619258611
246,0.004267115701034117
247,0.00391527153129844
248,0.0038422199659255375
249,0.004127569777570013
250,0.003929568697148453
251,0.002943536727719019
252,0.0038064438948619433
253,0.002520144805681777
254,0.003983110288878731
255,0.004205355812824305
256,0.004154510923892676
257,0.0037197601271715965
258,0.0040645220793409835
259,0.0038593111801149354
260,0.004052064423160171
261,0.004142985978580997
262,0.004131565857685067
263,0.004170122434851937
264,0.0037635466190482363
265,0.004559843830593219
