Key,Value
1,0.00423328399306006
2,0.001122295736945667
3,0.00374656571479067
4,0.004124914529296684
5,0.0023796102374047485
6,0.003194838810533644
7,0.004186857644723926
8,0.0022485641570290237
9,0.0036519825236684443
10,0.003944660924980813
11,0.0037667543194072482
12,0.0025766384175994685
13,0.004119558134059009
14,0.0042374357805234205
15,0.0037118239572225026
16,0.0038445935196631553
17,0.004161066367134857
18,0.004003529390231736
19,0.003662353116003709
20,0.003911660977964359
21,0.004055878823337912
22,0.0041023747166142885
23,0.0035923229101042548
24,0.003843259438231497
25,0.004224530790619369
26,0.004060454540606585
27,0.002323587573776541
28,0.003979074613711896
29,0.0037949901352501104
30,0.0018590129277258084
31,0.0034439333096701907
32,0.0037953496845225983
33,0.00416159512481733
34,0.0034453842044651663
35,0.004088620808478859
36,0.004229619015549132
37,0.00425314353669756
38,0.0036659747405295615
39,0.0040927848658010675
40,0.003930423981281467
41,0.004045778074546009
42,0.00413856348241007
43,0.0039024475904373595
44,0.0025601180550773547
45,0.004060390082377354
46,0.0031028427796802086
47,0.003894977524432987
48,0.004341445707009876
49,0.0041501329162485
50,0.004202918265057371
51,0.0038387922972957463
52,0.0036871036878655824
53,0.003844729805940382
54,0.0033455874724442765
55,0.004112202934392884
56,0.004077595321165476
57,0.0033999118876802095
58,0.00303630366668813
59,0.002637775550777054
60,0.0038627786833805725
61,0.00424394689055011
62,0.004122339816185782
63,0.004030714167641904
64,0.00353560608575262
65,0.00420770284348575
66,0.004021204295578024
67,0.0039062364340245763
68,0.004265339609960342
69,0.003949618426750263
70,0.003957405126572476
71,0.004032845312233825
72,0.0040451673500743295
73,0.00372737770408579
74,0.004139675058063664
75,0.004153069285616355
76,0.0041617039958953645
77,0.004036184678973406
78,0.003972655386580878
79,0.004307890081308185
80,0.004212626960183222
81,0.003821912846133333
82,0.00411211597001912
83,0.003948570346091487
84,0.0024533713611750857
85,0.004078173934634916
86,0.003928565163898065
87,0.004293474927298141
88,0.0040897382278515335
89,0.004180580740277556
90,0.004257173331520584
91,0.004017738229599675
92,0.004081133819916333
93,0.0037793708245752477
94,0.003760225429323705
95,0.004253319991081368
96,0.003297059946115142
97,0.00422294948632197
98,0.0036514740279844724
99,0.0011029398189081373
100,0.004247736332032017
101,0.0036060329118146653
102,0.004028308209799627
103,0.0005697370845820418
104,0.0005836024999577889
105,0.0008233406881920737
106,0.003961836982497174
107,0.0042068151010861
108,0.003971665969901671
109,0.002775203116031844
110,0.0006884056319704731
111,0.0022353685212952667
112,0.004278681443096291
113,0.004171950897880497
114,0.004124628157190208
115,0.003527874526349332
116,0.004094300238687567
117,0.00392770643538314
118,0.003239032972818153
119,0.00389273167773559
120,0.00276977851737847
121,0.003900738583030076
122,0.003749039784917357
123,0.003927783130092159
124,0.0038757684431637873
125,0.003963655215563231
126,0.003992677675611468
127,0.0039000803101408707
128,0.002913938172233931
129,0.004134721956166433
130,0.004023379799819184
131,0.0037722400111130424
132,0.004305038422390444
133,0.004121240637670796
134,0.003999154127487051
135,0.0038979705700426743
136,0.0037450294704187716
137,0.004192798078263613
138,0.004320676187576242
139,0.003815871587166154
140,0.004207095506216585
141,0.004222242034607825
142,0.004178112145388683
143,0.004120563152290086
144,0.004206314281920444
145,0.004170150575333837
146,0.004091585106489396
147,0.0037737487992701457
148,0.004197189909560986
149,0.0038090475964105345
150,0.0035252497987400835
151,0.004067874156116539
152,0.0039456083442556975
153,0.0033854661556399833
154,0.0029199034548767163
155,0.003957838573607865
156,0.003330545201345258
157,0.003978281529545433
158,0.004223758987874081
159,0.003947576667340763
160,0.003968134332464112
161,0.0041772321256002614
162,0.004224174050480172
163,0.0042089502940624674
164,0.004337330323206935
165,0.0040313599456454985
166,0.004058120569366698
167,0.003936943800938964
168,0.004078551525067817
169,0.003931834507904692
170,0.004266730797628601
171,0.003943655950154505
172,0.003030121854386944
173,0.0040246715054185825
174,0.003921961660394381
175,0.0034886004259231445
176,0.0027187383684259005
177,0.004053518069010425
178,0.003572891663625025
179,0.004086114184444826
180,0.003843822537160268
181,0.0043225927218845965
182,0.003875881124308594
183,0.0036567031028344817
184,0.0027516993330704725
185,0.003927977620053742
186,0.004251179281102968
187,0.0031787097264231417
188,0.004166553075863269
189,0.004104490130105422
190,0.0037111712834311484
191,0.0038892705967084667
192,0.003776133936201191
193,0.003869520753502055
194,0.0034113341277967556
195,0.003986344939018497
196,0.004007633739410621
197,0.00402510632285362
198,0.00417777653614234
199,0.0007728374967173034
200,0.0037253508252787578
201,0.0036662819569481184
202,0.003831588901703147
203,0.0036805428452472487
204,0.0021951239068728743
205,0.003963904367446283
206,0.003694387222077242
207,0.0030629378776186353
208,0.0038620577365296323
209,0.004028991622367261
210,0.00397889978452041
211,0.004208095591125568
212,0.003866620063028879
213,0.003928113203523041
214,0.0033838264127844784
215,0.003917175469778224
216,0.004090739902384807
217,0.003695118531269184
218,0.003872369131825397
219,0.0038156167011537145
220,0.0037774543558719794
221,0.003674347392496921
222,0.0038419895247175403
223,0.0041254851802294224
224,0.004021161524392775
225,0.004145413052227044
226,0.004211062666183611
227,0.0040584454263380915
228,0.0041787513669480246
229,0.004171501561328421
230,0.004291326277048674
231,0.004280279094913189
232,0.004269402562455174
233,0.004222242034607825
234,0.004264397596575012
235,0.004002702241436578
236,0.004154623995166952
237,0.004216577189217743
238,0.004195141046101455
239,0.004146096926369595
240,0.003292480418457824
241,0.003908477876835143
242,0.0038805988795733723
243,0.0040778940547046396
244,0.004165365899527521
245,0.0031743913861335973
246,0.004225507953405629
247,0.003940444769289975
248,0.003848361161593083
249,0.0042056542867754815
250,0.0037313229557305026
251,0.0030382733218939128
252,0.0037755193933526896
253,0.0022600749001450856
254,0.003864997367437903
255,0.004210108662699375
256,0.004269582456546343
257,0.003915042550439187
258,0.004047665324809093
259,0.0038042278936876116
260,0.0041044287619421745
261,0.004159396068278966
262,0.0041920063053361425
263,0.00426526610405173
264,0.0038307011902511895
265,0.004422102883691662
