Key,Value
1,0.0042162375193052085
2,0.0009337435457151272
3,0.003680134718844793
4,0.0039865602916384765
5,0.0024319096719250576
6,0.0030908532287478698
7,0.004204432636557617
8,0.0021873676608988595
9,0.0037874207689733755
10,0.00397644058621084
11,0.0037078039228014364
12,0.0027570703943003106
13,0.0041561022361687175
14,0.004143185913739634
15,0.003712135127823432
16,0.003887282627974974
17,0.0042164441092509925
18,0.003927213442293176
19,0.0036086266009907383
20,0.003906478515302567
21,0.0040075001695393025
22,0.004018967156933295
23,0.0037204768516982322
24,0.0037686663907243487
25,0.004138641539369876
26,0.004082211948642223
27,0.0021432200702117244
28,0.003952651901041316
29,0.003832965587921835
30,0.0020641888962007688
31,0.003511626029864284
32,0.003900253750761889
33,0.004123846352977155
34,0.003828888472820787
35,0.004191860122372606
36,0.004137023407145383
37,0.0042524617653931845
38,0.00365394933619485
39,0.004155092332443427
40,0.00386396357729797
41,0.0040826769569266
42,0.004095026509163213
43,0.003922668607395547
44,0.002907346705204995
45,0.004046279018614176
46,0.002953201588095714
47,0.003975638046480129
48,0.004209088497412168
49,0.004206326898369494
50,0.004239201643525465
51,0.003937228487605766
52,0.003749555519332134
53,0.0038805195702624547
54,0.003256557934745846
55,0.0040873765786517465
56,0.004057028376152014
57,0.0033867487254503536
58,0.002884365387383132
59,0.002656663472454418
60,0.0038389946707305584
61,0.0042352383148890034
62,0.004054761814940635
63,0.0040634957372664635
64,0.0035601664872089095
65,0.004236436818257833
66,0.003970741966842182
67,0.0038165343268825275
68,0.0042953024187969814
69,0.0040214463701081496
70,0.00395274124605557
71,0.004030837170467658
72,0.004129184951003039
73,0.0037486720567024762
74,0.0041930468689409545
75,0.004215274457996264
76,0.0042044491736005826
77,0.003987641049567304
78,0.003915949878561248
79,0.004249163657306485
80,0.004182880926769585
81,0.0038485195812085283
82,0.004145787684261928
83,0.003922945484114573
84,0.0025288439398447825
85,0.004055902414948928
86,0.0039598310316361065
87,0.004336131133069166
88,0.00415043136342021
89,0.004231150728652218
90,0.004151995130317651
91,0.004018184475967483
92,0.004045950127195383
93,0.00377289070100854
94,0.003722590203357894
95,0.004274137764710981
96,0.003153685747718503
97,0.00415945057620269
98,0.0037069360545905826
99,0.0012439588764644976
100,0.0041805262774236495
101,0.0035724243938699183
102,0.00398105926876521
103,0.0005696923715484233
104,0.0005696923715484233
105,0.001045895258252943
106,0.004012925274505491
107,0.004219590798677476
108,0.0037753084241313813
109,0.002961333683280907
110,0.000647073332639082
111,0.002264294436597602
112,0.0042063882999169785
113,0.004131076073377461
114,0.004090994867869194
115,0.003525662420272122
116,0.004022026290391605
117,0.003929113525574309
118,0.0031889295983114313
119,0.0038797466465879766
120,0.002980011162875055
121,0.0040116613477675644
122,0.003768414913253349
123,0.0039795839522469584
124,0.003899189417027262
125,0.004038750109250662
126,0.003976313351694074
127,0.0038756604160471195
128,0.002909815930895308
129,0.004158843199291865
130,0.004089129749433654
131,0.0038908164668049337
132,0.004386367184563778
133,0.004014195884314348
134,0.004004479976855615
135,0.00397723317728699
136,0.0038132516334073484
137,0.004268507436753711
138,0.0044064540302270775
139,0.0038230780351659957
140,0.004309185977763508
141,0.004244176212320942
142,0.004165676300574843
143,0.004127739606660445
144,0.004103423267278221
145,0.004180952262182254
146,0.0039665245503462945
147,0.003779317110052436
148,0.0041692614518783816
149,0.003823708920492487
150,0.0037667650547770744
151,0.003983122510801665
152,0.0039245935264022236
153,0.0031556175072028868
154,0.002694034565998965
155,0.004014757709713032
156,0.003488519658912729
157,0.00395287568229196
158,0.004127208976963206
159,0.003973926376262981
160,0.0039193084592660885
161,0.004232267700210013
162,0.004244387591270168
163,0.0042231008612808344
164,0.004220624482353611
165,0.004075569026738156
166,0.004034603150532194
167,0.004000013029299131
168,0.0041097090910112355
169,0.0039353432455807805
170,0.004337257452062864
171,0.0038638646866292576
172,0.003030717591672306
173,0.003945281457847014
174,0.003931157540048395
175,0.0035885640186222403
176,0.0026553606423559695
177,0.004068463083289866
178,0.003539660739048173
179,0.003996129107656101
180,0.003926830336354599
181,0.004198571916369252
182,0.0037745335633761795
183,0.00350880004881853
184,0.0025509297224364444
185,0.003874378196721424
186,0.00427284844287008
187,0.003130041527927571
188,0.004143826974755444
189,0.0040168775641643215
190,0.0035307385779257275
191,0.003877811882646264
192,0.0037437154528305165
193,0.0039471871298742325
194,0.0034669681153487414
195,0.004061867590768122
196,0.003940584531457394
197,0.004063146943155158
198,0.004170741215945926
199,0.000659170613409401
200,0.0036837312196128795
201,0.003530358557275385
202,0.003722647707036205
203,0.0037667286375459414
204,0.0023505621728641592
205,0.003922301095118273
206,0.003687526287603389
207,0.0032861785741901523
208,0.003841636770190933
209,0.0040834135674765355
210,0.003956634069442945
211,0.004067558139290742
212,0.003858551677732977
213,0.0038813735418255823
214,0.0032550746231738794
215,0.0040112249445175005
216,0.004082701471622615
217,0.00394740426440008
218,0.0038609138484213858
219,0.003965307315426345
220,0.003769522930399557
221,0.0036861983154809156
222,0.003865513067050371
223,0.004064758204990146
224,0.003879462326739676
225,0.004240711835387055
226,0.0042393607353270165
227,0.004060032760628946
228,0.004217419838605734
229,0.004214965577465198
230,0.00431488283385384
231,0.004298579369171063
232,0.004110970830237005
233,0.004235222288083693
234,0.004216848034004439
235,0.003938033170176765
236,0.004188332881269519
237,0.004198723398042256
238,0.0041693738681923736
239,0.004144988543971826
240,0.003182326196394313
241,0.0038528348611863274
242,0.003923446097288048
243,0.004070696389311592
244,0.004167932477318944
245,0.003167202213875106
246,0.004220050439610337
247,0.003968657615561014
248,0.003826634709060289
249,0.004123067414722835
250,0.0037671747709203318
251,0.0030697820726450276
252,0.003889566424274283
253,0.0025548461241607437
254,0.003974117589351057
255,0.004207821173759507
256,0.0041633377165124245
257,0.003854739458672484
258,0.004073493044941307
259,0.003842318828688969
260,0.00404671465869606
261,0.004224481131881656
262,0.004118276952852045
263,0.004199963062310001
264,0.0038168980724095
265,0.004338358604412306
